Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.101,192.168.56.1,64627,66,66,66.0,0.0,40508.166666666664,148.16666666666666,201.26640719868448,66,559,148.16666666666666,691,198,6.029273060944814,6.029273060944814,506,66,559,1518,1503,3,3,198,66.0,0.11352082109308197,0.30866551399230957,0,6,1,0,2,0.0009751319885253906,0.11352082109308197,0.09951448440551758,0.25104665756225586,0.08537164481930269,230.33333333333334,230.33333333333334,1786.6745837266467
192.168.56.101,192.168.56.1,52582,66,66,66.0,0.0,81016.33333333333,230.33333333333334,284.6336827104855,66,559,230.33333333333334,559,132,9.018563692483678,4.509281846241839,506,559,559,506,1002,1,2,132,66.0,0.14890835612426354,0.0,0,3,1,0,1,0.0055882930755615234,0.14890835612426354,0.11088240146636963,0.21617650985717773,0.0,559.0,559.0,3115.9137557531103
192.168.56.101,192.168.56.1,64637,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,691,132,4.164862586376902,6.247293879565352,507,66,559,1521,1002,3,2,132,66.0,0.13564530544732087,0.26313304901123047,0,5,1,0,1,0.0014672279357910156,0.13564530544732087,0.12005198001861572,0.25754380226135254,0.03360553677907029,230.33333333333334,230.33333333333334,1713.8409542940951
192.168.56.101,192.168.56.1,52151,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,9.07025586907254,9.07025586907254,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.11025047302246094,0.0,0.11025047302246094,0.11025047302246094,0.0,66.0,66.0,1197.2737747175752
192.168.56.101,192.168.56.1,49554,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.269149384035192,9.269149384035192,506,66,66,1012,1002,2,2,132,66.0,0.09011107397951529,0.21576952934265137,0,4,0,0,2,4.6253204345703125e-05,0.09011107397951529,0.07192317644755046,0.1730175018310547,0.0,66.0,66.0,1223.5277186926453
192.168.56.101,192.168.56.1,52520,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,10.045635590683192,6.697090393788795,506,66,559,1012,1503,2,3,198,66.0,0.1382653830046766,0.2874882221221924,0,5,1,0,2,0.001687765121459961,0.1382653830046766,0.07465928792953491,0.281968355178833,0.0,312.5,312.5,2755.8526970440894
192.168.56.101,192.168.56.1,52518,66,66,66.0,0.0,121524.5,312.5,348.6036431249679,66,559,312.5,559,66,265.91669308311674,265.91669308311674,507,559,559,507,501,1,1,66,66.0,0.0,0.0,0,2,1,0,0,0.0037605762481689453,0.0,0.0037605762481689453,0.0037605762481689453,0.0,559.0,559.0,166197.93317694796
192.168.56.101,192.168.56.1,50214,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,691,132,6.012252983690401,9.018379475535601,507,66,559,1521,1002,3,2,132,66.0,0.11874852004241984,0.2574026584625244,0,5,1,0,1,0.0006785392761230469,0.11874852004241984,0.08316349983215332,0.25375866889953613,0.1292802315979521,230.33333333333334,230.33333333333334,2474.0421027886
192.168.56.101,192.168.56.1,49478,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,4.626020416322691,4.626020416322691,505,66,66,1010,1002,2,2,132,66.0,0.2028675513849961,0.43233704566955566,0,4,0,0,2,0.00014638900756835938,0.2028675513849961,0.14411234855651855,0.3761284351348877,0.0,66.0,66.0,610.6346949545951
192.168.56.101,192.168.56.1,52157,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,17.89104062515996,17.89104062515996,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.055893898010253906,0.0,0.055893898010253906,0.055893898010253906,0.0,66.0,66.0,2361.6173625211145
192.168.56.101,192.168.56.1,52534,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,559,198,9.993377941030477,3.3311259803434927,506,559,559,506,1503,1,3,198,66.0,0.14428635976245144,0.0,0,4,1,0,1,0.002347230911254883,0.14428635976245144,0.10006626447041829,0.26578807830810547,0.0,559.0,559.0,2521.6623671200236
192.168.56.101,192.168.56.1,52522,66,66,66.0,0.0,81016.33333333333,230.33333333333334,284.6336827104855,66,559,230.33333333333334,559,132,9.234182050350604,4.617091025175302,506,559,559,506,1002,1,2,132,66.0,0.14836938222550622,0.0,0,3,1,0,1,0.003380298614501953,0.14836938222550622,0.10829329490661621,0.21320629119873047,0.0,559.0,559.0,3190.409898396134
192.168.56.101,192.168.56.1,52536,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,11.918085439905738,7.945390293270492,507,66,559,1014,1503,2,3,198,66.0,0.10482931541535973,0.25098204612731934,0,5,1,0,2,0.00038909912109375,0.10482931541535973,0.06292957067489624,0.21859431266784668,0.0,312.5,312.5,3269.5281056808076
192.168.56.101,192.168.56.1,64647,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,9.067634810218257,6.0450898734788385,506,66,559,1012,1503,2,3,198,66.0,0.14195620506070578,0.3301408290863037,0,5,1,0,2,0.0007061958312988281,0.14195620506070578,0.08271175622940063,0.29439425468444824,0.0,312.5,312.5,2487.554482936542
192.168.56.101,192.168.56.1,64645,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,625,132,8.752164146480661,8.752164146480661,506,66,559,1012,1002,2,2,132,66.0,0.12997078697753026,0.2280750274658203,0,4,1,0,1,0.0004398822784423828,0.12997078697753026,0.0761716365814209,0.22624683380126953,0.0,312.5,312.5,3312.69412944293
192.168.56.101,192.168.56.1,52163,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.283757147963819,9.283757147963819,506,66,66,1012,1002,2,2,132,66.0,0.08297241798718803,0.21543002128601074,0,4,0,0,2,2.6464462280273438e-05,0.08297241798718803,0.07181000709533691,0.16265416145324707,0.0,66.0,66.0,1225.4559435312242
192.168.56.101,192.168.56.1,52155,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,4.196717112339595,4.196717112339595,505,66,66,1010,1002,2,2,132,66.0,0.23076779394699945,0.4765629768371582,0,4,0,0,2,0.00024271011352539062,0.23076779394699945,0.15885432561238608,0.42359352111816406,0.0,66.0,66.0,553.9666588288266
192.168.56.101,192.168.56.1,52556,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,10.156109608943057,6.770739739295371,506,66,559,1012,1503,2,3,198,66.0,0.13880494571731905,0.284191370010376,0,5,1,0,2,0.0006084442138671875,0.13880494571731905,0.07384717464447021,0.28193187713623047,0.0,312.5,312.5,2786.1594027200454
192.168.56.101,192.168.56.1,52588,66,66,66.0,0.0,81016.33333333333,230.33333333333334,284.6336827104855,66,559,230.33333333333334,559,132,9.36952199689939,4.684760998449695,507,559,559,507,1002,1,2,132,66.0,0.14676476740899946,0.0,0,3,1,0,1,0.0029506683349609375,0.14676476740899946,0.10672903060913086,0.21050739288330078,0.0,559.0,559.0,3237.1698499287395
192.168.56.101,192.168.56.1,52524,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,625,132,8.835582444713149,8.835582444713149,506,66,559,1012,1002,2,2,132,66.0,0.1285300932865609,0.225632905960083,0,4,1,0,1,0.0007245540618896484,0.1285300932865609,0.07545248667399089,0.22386503219604492,0.0,312.5,312.5,3344.267955323927
192.168.56.101,192.168.56.1,52586,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,12.217427651796507,8.144951767864338,506,66,559,1012,1503,2,3,198,66.0,0.12202930386783513,0.24489212036132812,0,5,1,0,2,2.9325485229492188e-05,0.12202930386783513,0.061387717723846436,0.2444312572479248,0.0,312.5,312.5,3351.647652476175
192.168.56.101,192.168.56.1,50230,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,10.276580209828932,6.851053473219288,507,66,559,1014,1503,2,3,198,66.0,0.13728778791131194,0.2808082103729248,0,5,1,0,2,0.0003714561462402344,0.13728778791131194,0.07298147678375244,0.27878761291503906,0.0,312.5,312.5,2819.208504229737
192.168.56.101,192.168.56.1,52544,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,12.21848351080668,8.14565567387112,507,66,559,1014,1503,2,3,198,66.0,0.10953345495438183,0.2448732852935791,0,5,1,0,2,0.0002219676971435547,0.10953345495438183,0.061382412910461426,0.2251272201538086,0.0,312.5,312.5,3351.937309797966
192.168.56.101,192.168.56.1,52530,66,66,66.0,0.0,81016.33333333333,230.33333333333334,284.6336827104855,66,559,230.33333333333334,559,132,6.865396262116693,3.4326981310583466,505,559,559,505,1002,1,2,132,66.0,0.20586172969182273,0.0,0,3,1,0,1,9.179115295410156e-05,0.20586172969182273,0.14565801620483398,0.29122424125671387,0.0,559.0,559.0,2371.9944085613174
192.168.56.101,192.168.56.1,52153,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,132,9.439731547551396,4.719865773775698,507,66,66,507,1002,1,2,132,66.0,0.0774731568209671,0.0,0,3,0,0,2,0.05115342140197754,0.0774731568209671,0.10593521595001221,0.16071701049804688,0.0,66.0,66.0,934.5334232075882
192.168.56.101,192.168.56.1,52167,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.506118808806914,9.506118808806914,507,66,66,1014,1002,2,2,132,66.0,0.0823425011681027,0.21039080619812012,0,4,0,0,2,5.1021575927734375e-05,0.0823425011681027,0.07013026873270671,0.16082024574279785,0.0,66.0,66.0,1254.8076827625127
192.168.56.101,192.168.56.1,49475,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,4.702833100208271,4.702833100208271,506,66,66,1012,1002,2,2,132,66.0,0.20371293244074876,0.4252755641937256,0,4,0,0,2,0.00045037269592285156,0.20371293244074876,0.14175852139790854,0.3752713203430176,0.0,66.0,66.0,620.7739692274918
192.168.56.101,192.168.56.1,52159,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,19.75724002788612,19.75724002788612,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.050614356994628906,0.0,0.050614356994628906,0.050614356994628906,0.0,66.0,66.0,2607.955683680968
192.168.56.101,192.168.56.1,52161,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.92414048479012,9.92414048479012,507,66,66,1014,1002,2,2,132,66.0,0.05824001777699826,0.20152878761291504,0,4,0,0,2,4.3392181396484375e-05,0.05824001777699826,0.06717626253763835,0.10417532920837402,0.0,66.0,66.0,1309.986543992296
