Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.498617107906873,4.373271384883592,64240,66,234,66248,66685,5,4,272,68,0.40353407296759586,1.1417458057403564,0,8,3,2,0,5.9604644775390625e-06,0.40353407296759586,0.1429136097431183,1.1416094303131104,0.570658607374209,107.4,107.4,707.595310074165
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5150879493978,4.3938599367472495,64240,66,234,66248,66685,5,4,272,68,0.40184724111553566,1.1367809772491455,0,8,3,2,0,1.3589859008789062e-05,0.40184724111553566,0.14224395155906677,1.1367650032043457,0.568217803180232,107.6,107.6,711.8053097530545
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.516085406851133,4.395106758563917,64240,66,234,66248,66685,5,4,272,68,0.4016422636590808,1.136244535446167,0,8,3,2,0,1.4543533325195312e-05,0.4016422636590808,0.14220359921455383,1.1362173557281494,0.567961098887099,107.6,107.6,712.0072948873544
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5316796660219616,4.414599582527452,64240,66,234,66248,66685,5,4,272,68,0.39998765491323474,1.1315898895263672,0,8,3,2,0,6.67572021484375e-06,0.39998765491323474,0.14157569408416748,1.1314945220947266,0.5656358833629952,107.6,107.6,715.1651323694472
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.5204406191128275,4.400550773891035,64240,66,234,66248,66685,5,4,272,68,0.4011271489556628,1.134798526763916,0,8,3,2,0,1.2874603271484375e-05,0.4011271489556628,0.14202767610549927,1.1347665786743164,0.5672329326160924,107.4,107.4,712.0091152155694
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5033548414040805,4.3791935517551,64240,66,234,66248,66685,5,4,272,68,0.4030797344685052,1.1403090953826904,0,8,3,2,0,7.152557373046875e-06,0.4030797344685052,0.14272034168243408,1.140291690826416,0.5699653440538638,107.6,107.6,709.4293553843263
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.509698668101461,4.387123335126826,64240,66,234,66248,66685,5,4,272,68,0.4024503743729813,1.1385135650634766,0,8,3,2,0,1.6689300537109375e-05,0.4024503743729813,0.1424623727798462,1.1384761333465576,0.5690871938851009,107.6,107.6,710.7139802905458
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.5261201072219275,4.407650134027409,64240,66,234,66248,66685,5,4,272,68,0.40042607193440416,1.1328423023223877,0,8,3,2,0,6.198883056640625e-06,0.40042607193440416,0.14179891347885132,1.1328027248382568,0.5662658652636474,107.4,107.4,713.1577916856348
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.542633846889324,4.428292308611654,64240,66,234,66248,66685,5,4,272,68,0.39873326087404504,1.1282753944396973,0,8,3,2,0,6.4373016357421875e-06,0.39873326087404504,0.14113792777061462,1.1279523372650146,0.5640075497097944,107.4,107.4,716.4976955333657
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.5288479659693617,4.411059957461702,64240,66,234,66248,66685,5,4,272,68,0.4003561838035496,1.132552146911621,0,8,3,2,0,1.1920928955078125e-05,0.4003561838035496,0.14168930053710938,1.1325201988220215,0.5661255546698083,107.4,107.4,713.7095011173034
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5295918500444534,4.411989812555567,64240,66,234,66248,66685,5,4,272,68,0.40012384716488536,1.131964921951294,0,8,3,2,0,6.198883056640625e-06,0.40012384716488536,0.1416594386100769,1.1319153308868408,0.5657922651074534,107.6,107.6,714.7423496340018
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5169861093729398,4.396232636716174,64240,66,234,66248,66685,5,4,272,68,0.40154666578544457,1.1359891891479492,0,8,3,2,0,8.821487426757812e-06,0.40154666578544457,0.14216718077659607,1.1359443664550781,0.567798758891729,107.6,107.6,712.1896871480203
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5473903641710787,4.434237955213848,64240,66,234,66248,66685,5,4,272,68,0.3979377417226752,1.1258330345153809,0,8,3,2,0,6.67572021484375e-06,0.3979377417226752,0.14094868302345276,1.1257941722869873,0.5627037689031822,107.6,107.6,718.3465487446434
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.535324766509735,4.419155958137169,64240,66,234,66248,66685,5,4,272,68,0.399558495427812,1.130317211151123,0,8,3,2,0,6.67572021484375e-06,0.399558495427812,0.14142972230911255,1.130286455154419,0.5649904341221681,107.6,107.6,715.9032652182213
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.537324651464048,4.421655814330061,64240,66,234,66248,66685,5,4,272,68,0.3994305861264128,1.1299126148223877,0,8,3,2,0,6.67572021484375e-06,0.3994305861264128,0.14134976267814636,1.129889965057373,0.5648377187870885,107.6,107.6,716.3082419214697
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5279345015860466,4.409918126982558,64240,66,234,66248,66685,5,4,272,68,0.4004863388253898,1.1328942775726318,0,8,3,2,0,8.106231689453125e-06,0.4004863388253898,0.14172598719596863,1.1328790187835693,0.5663036840383651,107.6,107.6,714.4067365711744
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.534951575979832,4.418689469974789,64240,66,234,66248,66685,5,4,272,68,0.3995466944160197,1.130312204360962,0,8,3,2,0,1.8835067749023438e-05,0.3995466944160197,0.14144465327262878,1.1302721500396729,0.5649721362191671,107.4,107.4,714.943956241921
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.535996111866458,4.419995139833072,64240,66,234,66248,66685,5,4,272,68,0.39944332993258996,1.1300082206726074,0,8,3,2,0,5.9604644775390625e-06,0.39944332993258996,0.14140287041664124,1.129974603652954,0.5648139145377356,107.4,107.4,715.1552136249911
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5377169926102585,4.422146240762823,64240,66,234,66248,66685,5,4,272,68,0.39917993037151156,1.129270315170288,0,8,3,2,0,9.059906005859375e-06,0.39917993037151156,0.14133408665657043,1.12925386428833,0.5644126809603329,107.6,107.6,716.3876910035773
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5493453565674207,4.436681695709276,64240,66,234,66248,66685,5,4,272,68,0.39804680856083025,1.126021385192871,0,8,3,2,0,1.5974044799804688e-05,0.39804680856083025,0.1408710479736328,1.1259865760803223,0.5628962361425547,107.6,107.6,718.7424347049027
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.54385733670626,4.429821670882824,64240,66,234,66248,66685,5,4,272,68,0.398524160050338,1.1275973320007324,0,8,3,2,0,5.4836273193359375e-06,0.398524160050338,0.14108920097351074,1.1273860931396484,0.5636197143300012,107.4,107.4,716.745146348841
