Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.0.107,116.119.96.82,443,66,1466,477.09090909090907,641.8494300917396,287628.347826087,344.4347826086956,536.3099363484579,66,1466,344.4347826086956,2674,5248,0.16766453400171205,0.18290676436550404,64240,66,1466,70340,76244,12,11,5248,477.09090909090907,10.425939107927956,48.01260805130005,0,22,3,2,2,8.58306884765625e-06,10.425939107927956,2.9821452877738257,48.003137826919556,14.454987805987322,222.83333333333334,222.83333333333334,120.74894894196026
192.168.0.107,31.209.137.10,443,66,488,122.5,121.3241338503822,235046.08153846153,338.1923076923077,484.8155128896574,66,1472,338.1923076923077,7323,1470,0.5015415195469083,0.5851317728047264,65228,66,1472,71836,66540,14,12,1470,122.5,4.019929069301509,20.00862956047058,0,25,7,2,1,1.049041748046875e-05,4.019929069301509,0.9570493793487549,20.008554935455322,5.528373788915968,523.0714285714286,523.0714285714286,367.5045484479971
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,27413.75163398693,27413.75163398693,65495,74,74,130990,0,2,2,108,54.0,1.969660716278351e-05,4.696846008300781e-05,0,2,0,2,0,1.1205673217773438e-05,1.969660716278351e-05,2.4318695068359375e-05,4.696846008300781e-05,0.0,74.0,74.0,3508960.209150327
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,71697.50427350428,71697.50427350428,65495,74,74,130990,0,2,2,108,54.0,2.5788912359218523e-06,1.1444091796875e-05,0,2,0,2,0,6.4373016357421875e-06,2.5788912359218523e-06,9.298324584960938e-06,1.1444091796875e-05,0.0,74.0,74.0,9177280.547008548
192.168.0.107,142.250.195.78,443,66,1466,692.5,671.0974052048832,335587.6246153846,425.7692307692308,579.2992530768399,66,1466,425.7692307692308,2760,8310,0.16304563392261542,0.19021990624305132,64240,66,1466,71615,77021,14,12,8310,692.5,10.552791351645574,46.53188347816467,0,25,6,2,2,7.867813110351562e-06,10.552791351645574,2.9439610767364504,46.53188347816467,14.35833153015875,197.14285714285714,197.14285714285714,150.40959729361273
192.168.0.107,142.250.205.238,443,66,2866,817.6,938.7508484979151,539351.0553359684,475.3478260869565,734.4052391806368,66,2866,475.3478260869565,2757,8176,0.13931393286172264,0.18110811272023944,64240,66,1466,70950,74932,13,10,8176,817.6,11.272136229862747,48.79910373687744,0,22,6,2,2,1.3113021850585938e-05,11.272136229862747,3.2627422484484585,48.79910373687744,14.995426280848521,212.07692307692307,212.07692307692307,152.31192279772137
192.168.0.107,116.119.62.143,443,66,2866,519.4,984.4506872137149,570762.3578947368,383.6,755.4881586727464,66,2866,383.6,2478,5194,0.143538944493232,0.143538944493232,64240,66,1466,69151,74937,10,10,5194,519.4,11.055832592322343,46.802303075790405,0,19,3,2,2,6.67572021484375e-06,11.055832592322343,3.666710740641544,46.79061937332153,15.487504287283445,247.8,247.8,110.1230782152076
192.168.0.107,116.119.62.142,443,66,2866,519.4,984.4506872137149,571510.1473684211,388.4,755.9829015053324,66,2866,388.4,2574,5194,0.14555008783644285,0.14555008783644285,64240,66,1466,69151,74929,10,10,5194,519.4,10.871749709533054,45.83721327781677,0,19,3,2,2,2.1696090698242188e-05,10.871749709533054,3.6160458389081453,45.82842564582825,15.222653433774227,257.4,257.4,113.0633082313488
192.168.0.107,31.209.137.10,443,66,487,120.08333333333333,121.96233273458083,258431.36,349.0,508.3614462171576,66,1472,349.0,7633,1441,0.4454217974891724,0.5196587637373677,65228,66,1472,71836,66542,14,12,1441,120.08333333333333,4.144589410101931,20.096595287322998,0,25,7,2,1,1.0967254638671875e-05,4.144589410101931,1.0776302433013916,20.096510410308838,5.668089822693517,545.2142857142857,545.2142857142857,336.8131158680625
192.168.0.107,182.79.238.146,443,54,3180,517.0,1034.0424448627714,618241.0947368421,385.6,786.2830881666234,54,3180,385.6,2542,5170,0.109668542071118,0.109668542071118,64240,66,1466,69130,73283,10,10,5170,517.0,12.592777250288647,46.22851586341858,0,18,3,2,2,1.2636184692382812e-05,12.592777250288647,4.799150052823518,46.21823453903198,17.215964634183923,254.2,254.2,84.5763796452462
192.168.0.107,116.119.204.141,443,54,1781,476.09090909090907,707.9203987095519,339806.91991341993,356.59090909090907,582.9296011641713,54,1781,356.59090909090907,2608,5237,0.12140121156174344,0.12140121156174344,64240,66,1466,69681,75161,11,11,5237,476.09090909090907,11.890176495241446,45.649680614471436,0,20,3,2,2,9.298324584960938e-06,11.890176495241446,4.314697662989299,45.63969802856445,16.331328794717265,237.0909090909091,237.0909090909091,86.58113679107976
192.168.0.107,182.79.253.79,443,54,1781,477.1818181818182,707.2341646416437,338943.04112554115,354.22727272727275,582.1881492486266,54,1781,354.22727272727275,2544,5249,0.12219656461634092,0.12219656461634092,64240,66,1466,69681,75073,11,11,5249,477.1818181818182,11.753199676982872,45.060038805007935,0,20,3,2,2,8.344650268554688e-06,11.753199676982872,4.286614156904674,45.048693895339966,16.129314242855468,231.27272727272728,231.27272727272728,86.57071164137679
192.168.0.107,142.250.195.97,443,66,1466,793.6428571428571,675.2480577983468,365894.6436781609,469.3333333333333,604.8922579089278,66,1466,469.3333333333333,2969,11111,0.18295378761387446,0.2090900429872851,64240,66,1466,72610,79101,16,14,11111,793.6428571428571,10.177126179824583,47.83897829055786,0,29,7,2,2,6.198883056640625e-06,10.177126179824583,2.6386915897500924,47.83897829055786,13.920592185879752,185.5625,185.5625,183.99923782881086
192.168.0.107,182.79.221.227,443,66,5666,1456.5372093023257,478.72293913953433,580578.8942612548,989.1299694189603,761.9572785013966,66,5666,989.1299694189603,20580,626311,3.473017828027183,1.809199984832765,64240,66,1466,754143,534167,224,430,626311,1456.5372093023257,2.7636858280797267,46.26672577857971,0,653,72,2,2,5.245208740234375e-06,2.7636858280797267,0.18960433459026343,46.26672577857971,4.718758023204626,91.875,91.875,5224.799943698447
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,27594.105263157893,27594.105263157893,65495,74,74,130990,0,2,2,108,54.0,1.587469129199837e-05,4.2438507080078125e-05,0,2,0,2,0,1.3828277587890625e-05,1.587469129199837e-05,2.4159749348958332e-05,4.2438507080078125e-05,0.0,74.0,74.0,3532045.4736842103
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,29852.697508896796,29852.697508896796,65495,74,74,130990,0,2,2,108,54.0,1.573803430491964e-05,3.981590270996094e-05,0,2,0,2,0,9.298324584960938e-06,1.573803430491964e-05,2.2331873575846355e-05,3.981590270996094e-05,0.0,74.0,74.0,3821145.28113879
192.168.0.107,31.209.137.10,443,66,732,135.69230769230768,183.03933302953612,287234.2610837438,380.2413793103448,535.9424046329455,66,1472,380.2413793103448,9263,1764,0.3053689139861942,0.3758386633676236,65228,66,1472,72846,66667,16,13,1764,135.69230769230768,5.4725445914997595,21.793639421463013,0,28,8,2,1,1.0728836059570312e-05,5.4725445914997595,1.5204092264175415,21.793639421463013,7.332043428485152,578.9375,578.9375,259.0233088096741
192.168.0.107,85.10.198.55,80,66,598,156.0,216.5585371210288,25361.090909090908,122.9090909090909,159.2516590465886,66,598,122.9090909090909,416,936,12.773246140743215,10.644371783952678,64240,66,144,66246,67705,5,6,936,156.0,0.07555788666336526,0.15891480445861816,0,10,2,2,2,1.3113021850585938e-05,0.07555788666336526,0.04697318077087402,0.15883374214172363,0.09020420919283115,83.2,83.2,2878.2381303808043
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,61680.94117647059,61680.94117647059,65495,74,74,130990,0,2,2,108,54.0,2.411840900658531e-06,1.3589859008789062e-05,0,2,0,2,0,9.298324584960938e-06,2.411840900658531e-06,1.0808308919270834e-05,1.3589859008789062e-05,0.0,74.0,74.0,7895160.470588235
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,67108.864,67108.864,65495,74,74,130990,0,2,2,108,54.0,6.677139222238849e-06,1.7642974853515625e-05,0,2,0,2,0,5.9604644775390625e-06,6.677139222238849e-06,9.934107462565104e-06,1.7642974853515625e-05,0.0,74.0,74.0,8589934.592
192.168.0.107,31.209.137.10,443,66,488,120.16666666666667,122.23586241609318,228611.62678062677,327.3703703703704,478.13348217901114,66,1472,327.3703703703704,7397,1442,0.497659647482817,0.6220745593535213,65228,66,1472,72345,66544,15,12,1442,120.16666666666667,3.9557579929156863,20.05291438102722,0,26,7,2,1,1.1205673217773438e-05,3.9557579929156863,0.9274178926761334,20.0528302192688,5.349935079671384,493.1333333333333,493.1333333333333,366.56780200838494
192.168.0.107,116.119.96.79,443,66,1780,478.1818181818182,706.3406852478226,339413.22943722946,359.09090909090907,582.5918206061851,66,1780,359.09090909090907,2640,5260,0.15453184613603513,0.15453184613603513,64240,66,1466,69681,76134,11,11,5260,478.1818181818182,10.722357745511482,47.58730983734131,0,21,3,2,2,9.059906005859375e-06,10.722357745511482,3.389654216312227,47.5764377117157,15.043492263634777,240.0,240.0,110.98196222497069
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,34663.669421487604,34663.669421487604,65495,74,74,130990,0,2,2,108,54.0,1.7633843851381548e-05,3.9577484130859375e-05,0,2,0,2,0,8.344650268554688e-06,1.7633843851381548e-05,1.9232432047526043e-05,3.9577484130859375e-05,0.0,74.0,74.0,4436949.685950413
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,43018.502564102564,43018.502564102564,65495,74,74,130990,0,2,2,108,54.0,5.174287417938878e-06,1.8835067749023438e-05,0,2,0,2,0,9.5367431640625e-06,5.174287417938878e-06,1.5497207641601562e-05,1.8835067749023438e-05,0.0,74.0,74.0,5506368.328205128
192.168.0.107,116.119.62.144,443,54,1780,477.09090909090907,707.0498503706021,339029.9567099567,355.6363636363636,582.2627900784634,54,1780,355.6363636363636,2576,5248,0.10641352806088036,0.10641352806088036,64240,66,1466,69681,74937,11,11,5248,477.09090909090907,13.731511647374466,47.44265913963318,0,20,3,2,2,5.9604644775390625e-06,13.731511647374466,4.9223959900084,47.43374967575073,18.89810224335918,234.1818181818182,234.1818181818182,75.68904032257527
192.168.0.107,31.209.137.10,443,66,430,125.5,106.92898434151375,277206.04679802957,385.2413793103448,526.5036056837879,66,1472,385.2413793103448,9415,1757,0.47326454639378746,0.5070691568504865,65228,66,1472,72345,66789,15,14,1757,125.5,4.071538807885868,20.073851823806763,0,28,9,2,1,7.152557373046875e-06,4.071538807885868,1.056491562298366,20.03315806388855,5.670658581368917,627.6666666666666,627.6666666666666,377.66510802224235
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,54471.48051948052,54471.48051948052,65495,74,74,130990,0,2,2,108,54.0,7.6045187084869934e-06,2.09808349609375e-05,0,2,0,2,0,7.152557373046875e-06,7.6045187084869934e-06,1.2238820393880209e-05,2.09808349609375e-05,0.0,74.0,74.0,6972349.506493507
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,57852.46896551724,57852.46896551724,65495,74,74,130990,0,2,2,108,54.0,3.861595984540412e-06,1.5974044799804688e-05,0,2,0,2,0,9.059906005859375e-06,3.861595984540412e-06,1.1523564656575521e-05,1.5974044799804688e-05,0.0,74.0,74.0,7405116.027586207
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,28926.23448275862,28926.23448275862,65495,74,74,130990,0,2,2,108,54.0,1.3347892062646419e-05,3.838539123535156e-05,0,2,0,2,0,1.4066696166992188e-05,1.3347892062646419e-05,2.3047129313151043e-05,3.838539123535156e-05,0.0,74.0,74.0,3702558.0137931034
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,52103.1552795031,52103.1552795031,65495,74,74,130990,0,2,2,108,54.0,1.7247624726462925e-06,1.4781951904296875e-05,0,2,0,2,0,1.1682510375976562e-05,1.7247624726462925e-06,1.2795130411783854e-05,1.4781951904296875e-05,0.0,74.0,74.0,6669203.875776397
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,29537.352112676057,29537.352112676057,65495,74,74,130990,0,2,2,108,54.0,1.2278749717505842e-05,3.4809112548828125e-05,0,2,0,2,0,1.0251998901367188e-05,1.2278749717505842e-05,2.2570292154947918e-05,3.4809112548828125e-05,0.0,74.0,74.0,3780781.0704225353
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,63072.240601503756,63072.240601503756,65495,74,74,130990,0,2,2,108,54.0,3.6496996889766164e-06,1.4781951904296875e-05,0,2,0,2,0,8.344650268554688e-06,3.6496996889766164e-06,1.0569890340169271e-05,1.4781951904296875e-05,0.0,74.0,74.0,8073246.796992481
192.168.0.107,85.10.198.55,80,66,598,156.0,216.5585371210288,25361.090909090908,122.9090909090909,159.2516590465886,66,598,122.9090909090909,416,936,12.13807579814942,10.115063165124516,64240,66,144,66246,67705,5,6,936,156.0,0.07957715021085844,0.17238545417785645,0,10,2,2,2,1.2874603271484375e-05,0.07957715021085844,0.049431228637695314,0.17230558395385742,0.09622053816306333,83.2,83.2,2735.1130798496692
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,33825.032258064515,33825.032258064515,65495,74,74,130990,0,2,2,108,54.0,1.8304481925798648e-05,4.076957702636719e-05,0,2,0,2,0,7.62939453125e-06,1.8304481925798648e-05,1.9709269205729168e-05,4.076957702636719e-05,0.0,74.0,74.0,4329604.129032258
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,94254.02247191011,94254.02247191011,65495,74,74,130990,0,2,2,108,54.0,2.3521818458157764e-06,9.775161743164062e-06,0,2,0,2,0,5.4836273193359375e-06,2.3521818458157764e-06,7.0730845133463544e-06,9.775161743164062e-06,0.0,74.0,74.0,12064514.876404494
192.168.0.107,42.99.140.155,443,66,466,158.45454545454547,152.14030605750972,108334.71936758893,227.08695652173913,329.1423998326392,66,1438,227.08695652173913,3480,1743,0.10171020027496712,0.11095658211814594,64240,66,1438,69754,70164,12,11,1743,158.45454545454547,13.706782880366331,48.18397521972656,0,22,7,2,1,3.0517578125e-05,13.706782880366331,4.915927789428017,48.18397521972656,18.500915702676277,290.0,290.0,48.29385236692302
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,36631.47598253275,36631.47598253275,65495,74,74,130990,0,2,2,108,54.0,1.691316148784351e-05,3.7670135498046875e-05,0,2,0,2,0,7.152557373046875e-06,1.691316148784351e-05,1.819928487141927e-05,3.7670135498046875e-05,0.0,74.0,74.0,4688828.925764192
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,43018.502564102564,43018.502564102564,65495,74,74,130990,0,2,2,108,54.0,8.606217216386817e-06,2.5272369384765625e-05,0,2,0,2,0,9.059906005859375e-06,8.606217216386817e-06,1.5497207641601562e-05,2.5272369384765625e-05,0.0,74.0,74.0,5506368.328205128
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,33288.12698412698,33288.12698412698,65495,74,74,130990,0,2,2,108,54.0,1.1798708945902464e-05,3.075599670410156e-05,0,2,0,2,0,7.3909759521484375e-06,1.1798708945902464e-05,2.002716064453125e-05,3.075599670410156e-05,0.0,74.0,74.0,4260880.253968254
127.0.0.1,127.0.0.1,8501,54,54,54.0,0.0,133.33333333333334,64.0,11.547005383792515,54,74,64.0,148,108,62137.83703703704,62137.83703703704,65495,74,74,130990,0,2,2,108,54.0,5.196212462831347e-06,1.6689300537109375e-05,0,2,0,2,0,7.152557373046875e-06,5.196212462831347e-06,1.0728836059570312e-05,1.6689300537109375e-05,0.0,74.0,74.0,7953643.140740741
192.168.0.107,31.209.137.10,443,66,275,106.66666666666667,68.8794668415846,268519.7827956989,370.8709677419355,518.1889450728363,66,1506,370.8709677419355,9897,1600,0.4304824397037439,0.4591812690173268,64240,66,1506,71761,66923,16,15,1600,106.66666666666667,4.381102795312388,20.04162359237671,0,30,9,2,1,1.4781951904296875e-05,4.381102795312388,1.1614875634511312,20.000298500061035,6.081764992727475,618.5625,618.5625,329.9504406182629
